gene1,gene2,combined_score
FN1,SPP1,996
FN1,SRC,945
FN1,SYK,709
FN1,TGFB1,969
FN1,TGFBI,995
FN1,THBS1,999
FN1,THBS2,854
FN1,TIMP1,954
FN1,TLN1,992
FN1,TNC,814
FN1,VCAM1,983
FN1,VCAN,866
FN1,VCL,992
FN1,VIM,809
FN1,VTN,999
FN1,VWF,998
FN1,ZYX,730
FST,INHBC,949
FST,SPARC,709
FST,TGFB1,702
FSTL1,SPARC,779
FSTL1,TGFB1,757
FTH1,FTL,999
FTH1,GPX4,774
FTH1,PCBP1,706
FTH1,TFRC,995
FTL,GPX4,744
FTL,TFRC,921
FUCA1,PGD,768
FUCA1,PGM1,830
FYB1,GRAP2,980
FYB1,GRB2,841
FYB1,LCP2,999
FYB1,SKAP2,981
FYB1,VASP,859
G6PD,GAPDH,970
G6PD,GPI,999
G6PD,GPX3,810
G6PD,GSR,932
G6PD,HSPB1,818
G6PD,IDH1,781
G6PD,LDHA,963
G6PD,MINPP1,800
G6PD,PDHB,878
G6PD,PGAM1,914
G6PD,PGD,999
G6PD,PGK1,759
G6PD,PGLS,993
G6PD,PKM,941
G6PD,RPIA,763
G6PD,TALDO1,922
G6PD,TKT,910
G6PD,TPI1,942
GANAB,GNPTG,891
GANAB,HSP90B1,873
GANAB,HSPA5,846
GANAB,HYOU1,830
GANAB,MLEC,808
GANAB,P4HB,832
GANAB,PDIA3,856
GANAB,PDIA4,717
GANAB,PRKCSH,999
GANAB,SND1,719
GAPDH,GOT2,754
GAPDH,GPI,995
GAPDH,GUSB,766
GAPDH,HMGB1,740
GAPDH,HPRT1,894
GAPDH,HSP90AA1,922
GAPDH,HSP90AB1,872
GAPDH,HSPA4,901
GAPDH,HSPA5,806
GAPDH,HSPA8,986
GAPDH,HSPA9,787
GAPDH,HSPD1,792
GAPDH,HSPE1,702
GAPDH,IDH1,704
GAPDH,ITGB1,770
GAPDH,LDHA,967
GAPDH,LMNA,748
GAPDH,LMNB1,791
GAPDH,MAPK1,701
GAPDH,MDH2,862
GAPDH,MMP2,718
GAPDH,MMP9,814
GAPDH,NME1,700
GAPDH,PDHB,815
GAPDH,PDIA3,848
GAPDH,PECAM1,740
GAPDH,PGAM1,928
GAPDH,PGD,751
GAPDH,PGK1,999
GAPDH,PKM,956
GAPDH,PLG,990
GAPDH,PRDX2,765
GAPDH,PTPRC,728
GAPDH,RAB2A,754
GAPDH,RHEB,947
GAPDH,RHOA,803
GAPDH,RPLP0,874
GAPDH,S100A4,702
GAPDH,S100A6,843
GAPDH,S100A8,723
GAPDH,SERPINE1,745
GAPDH,SHMT2,920
GAPDH,SLC2A1,737
GAPDH,SNCA,769
GAPDH,SOD2,740
GAPDH,SPP1,716
GAPDH,SRC,702
GAPDH,TALDO1,986
GAPDH,TFRC,753
GAPDH,TGFB1,811
GAPDH,TKT,978
GAPDH,TPI1,999
GAPDH,TPT1,795
GAPDH,TSG101,781
GAPDH,TUBB,745
GAPDH,VCL,731
GAPDH,VCP,742
GAPDH,VDAC1,915
GAPDH,VIM,769
GAPDH,YWHAE,733
GAPDH,YWHAZ,773
GAS2L1,MAPRE1,826
GAS6,ITGAV,714
GAS6,LGALS3,773
GAS6,PROS1,829
GBP1,HLA-B,735
GBP1,PSMB9,745
GC,GSR,702
GC,HP,906
GC,HPX,827
GC,HRG,706
GC,ORM1,785
GC,ORM2,726
GC,PLG,719
GC,SERPINA1,876
GC,TTR,899
GCA,LCP1,842
GCLM,GGCT,921
GCLM,GOT2,846
GCLM,GPX4,771
GCLM,GSR,799
GCLM,LAP3,903
GDI1,GDI2,924
GDI1,RAB10,964
GDI1,RAB11B,932
GDI1,RAB14,875
GDI1,RAB18,829
GDI1,RAB1A,996
GDI1,RAB1B,982
GDI1,RAB21,768
GDI1,RAB5B,904
GDI1,RAB5C,929
GDI1,RAB6A,955
GDI1,RAB6B,855
GDI1,RAB7A,919
GDI1,RAB8A,982
GDI2,RAB10,958
GDI2,RAB11B,901
GDI2,RAB14,795
GDI2,RAB1A,997
GDI2,RAB1B,985
GDI2,RAB21,721
GDI2,RAB2A,707
GDI2,RAB5B,761
GDI2,RAB5C,940
GDI2,RAB6A,927
GDI2,RAB6B,874
GDI2,RAB7A,918
GDI2,RAB8A,966
GDI2,YWHAE,716
GET3,SGTA,976
GGCT,GOT2,811
GGCT,LAP3,905
GGH,TSG101,711
GLO1,GSR,779
GLO1,HAGH,999
GLO1,NDUFS8,873
GLO1,PGM1,729
GLRX,GLRX3,888
GLRX,GPX3,868
GLRX,GSR,980
GLRX,GSTO1,856
GLRX,MSRA,896
GM2A,HEXB,954
GMPR,HPRT1,943
GMPR,PDE3A,907
GMPR,PDE5A,910
GNA13,GNAQ,893
GNA13,GNB1,991
GNA13,GNB2,879
GNA13,GNB4,874
GNA13,GNG11,717
GNA13,GNG5,778
GNA13,ITGA2B,957
GNA13,ITGB3,994
GNA13,RGS18,771
GNA13,RGS19,769
GNA13,RHOA,991
GNA13,RHOC,701
GNA13,SRC,958
GNA14,GNAQ,719
GNA14,GNB1,848
GNA14,GNB2,844
GNA14,GNB4,846
GNA14,GNG11,726
GNA14,GNG5,735
GNAI2,GNAI3,992
GNAI2,GNAQ,745
GNAI2,GNB1,999
GNAI2,GNB2,982
GNAI2,GNB4,977
GNAI2,GNG11,822
GNAI2,GNG5,928
GNAI2,LYN,919
GNAI2,MAPK1,934
GNAI2,MAPK14,739
GNAI2,NRAS,927
GNAI2,PRKCB,730
GNAI2,RGS18,784
GNAI2,RGS19,893
GNAI2,SRC,920
GNAI3,GNAQ,745
GNAI3,GNB1,999
GNAI3,GNB2,983
GNAI3,GNB4,989
GNAI3,GNG11,885
GNAI3,GNG5,946
GNAI3,LYN,913
GNAI3,MAPK1,934
GNAI3,MAPK14,751
GNAI3,NRAS,927
GNAI3,PSMA5,770
GNAI3,RGS18,834
GNAI3,RGS19,947
GNAI3,SRC,911
GNAQ,GNB1,997
GNAQ,GNB2,882
GNAQ,GNB4,867
GNAQ,GNG11,705
GNAQ,GNG5,756
GNAQ,KALRN,811
GNAQ,KNG1,862
GNAQ,NRAS,974
GNAQ,RGS18,932
GNAQ,RGS19,937
GNAQ,RHOA,973
GNAQ,SRC,860
GNB1,GNB2,939
GNB1,GNB4,791
GNB1,GNG11,998
GNB1,GNG5,999
GNB1,MAPK1,808
GNB1,MAPK14,760
GNB1,NRAS,754
GNB1,PRKCB,796
GNB1,RAC2,726
GNB1,RHOA,874
GNB2,GNB4,732
GNB2,GNG11,808
GNB2,GNG5,999
GNB2,MAPK1,742
GNB2,MAPK14,745
GNB2,PRKCB,704
GNB2,RAC2,717
GNB2,RRAS,710
GNB4,GNG11,999
GNB4,GNG5,999
GNB4,MAPK1,750
GNB4,MAPK14,738
GNB4,NRAS,710
GNB4,PRKCB,705
GNB4,RAC2,743
GNG11,GNG5,836
GNG5,PRKCB,733
GNG5,RAC2,700
GOLGA7,NRAS,932
GOT2,GPI,764
GOT2,IDH1,952
GOT2,LAP3,888
GOT2,LDHA,972
GOT2,MDH2,999
GOT2,MIF,929
GOT2,MPST,957
GOT2,TPI1,770
GOT2,UQCRC1,718
GP1BA,GP1BB,999
GP1BA,GP5,979
GP1BA,GP6,946
GP1BA,GP9,999
GP1BA,ITGA2B,967
GP1BA,ITGB2,978
GP1BA,ITGB3,886
GP1BA,KNG1,794
GP1BA,LYN,946
GP1BA,PF4,721
GP1BA,SELP,999
GP1BA,SRC,747
GP1BA,VWF,999
GP1BA,YWHAZ,979
GP1BB,GP5,996
GP1BB,GP9,999
GP1BB,ITGA2B,830
GP1BB,ITGB3,714
GP1BB,KNG1,720
GP1BB,LYN,942
GP1BB,VWF,998
GP1BB,YWHAZ,970
GP5,GP6,961
GP5,GP9,999
GP5,LYN,907
GP5,VWF,996
GP6,GP9,860
GP6,ITGA2,976
GP6,ITGA2B,940
GP6,ITGB3,724
GP6,LCP2,780
GP6,LGALS3,974
GP6,LYN,997
GP6,MPIG6B,865
GP6,PIP,706
GP6,SELP,908
GP6,SYK,872
GP6,TREML1,881
GP6,VWF,997
GP9,ITGA2B,980
GP9,ITGB3,888
GP9,LYN,919
GP9,PF4,715
GP9,SELP,770
GP9,TREML1,822
GP9,TUBB1,820
GP9,VWF,998
GPC1,HSPG2,894
GPC1,LRP1,722
GPC1,SDC1,996
GPC1,SDC4,977
GPC1,TGFB1,758
GPC1,VCAN,808
GPI,IDH1,740
GPI,LDHA,976
GPI,MDH2,847
GPI,MINPP1,820
GPI,PDHB,981
GPI,PGAM1,969
GPI,PGD,887
GPI,PGK1,971
GPI,PGLS,792
GPI,PGM1,983
GPI,PKM,986
GPI,PPA2,722
GPI,PRDX6,707
GPI,PYGB,816
GPI,PYGL,814
GPI,RPIA,804
GPI,TALDO1,995
GPI,TKT,997
GPI,TPI1,999
GPI,UGP2,781
GPNMB,SDC4,780
GPX3,GPX4,936
GPX3,GSR,996
GPX3,GSTO1,818
GPX3,PON1,745
GPX3,PRDX2,765
GPX3,PRDX4,737
GPX3,PRDX6,967
GPX3,SELENOP,898
GPX3,SOD2,904
GPX3,SOD3,794
GPX4,GSR,980
GPX4,GSTO1,945
GPX4,HSPA5,952
GPX4,PRDX2,702
GPX4,PRDX5,742
GPX4,PRDX6,973
GPX4,SELENOF,746
GPX4,SELENOP,735
GPX4,SLC3A2,741
GPX4,SOD2,814
GPX4,SOD3,713
GRAP2,GRB2,993
GRAP2,LCP2,999
GRAP2,LYN,746
GRAP2,SRC,909
GRAP2,SYK,904
GRB2,HSP90AA1,835
GRB2,IL6ST,956
GRB2,LCP2,999
GRB2,LYN,866
GRB2,MAPK1,920
GRB2,MSN,809
GRB2,NRAS,815
GRB2,NTRK2,969
GRB2,PDGFRB,999
GRB2,PLEK,733
GRB2,PRKAR1A,756
GRB2,PTPN12,940
GRB2,PTPN6,964
GRB2,S100A8,913
GRB2,SRC,999
GRB2,SYK,986
GRB2,TLN1,712
GRB2,UBASH3B,841
GRB2,VCL,795
GRB2,WAS,995
GRB2,WIPF1,992
GRB2,YWHAB,703
GRN,HSPG2,907
GRN,PSAP,856
GRN,VCP,762
GSPT1,RPL22,915
GSPT1,RPLP0,923
GSPT1,RPS12,923
GSR,GSTO1,961
GSR,IDH1,776
GSR,PDHB,842
GSR,PGD,804
GSR,PRDX5,787
GSR,PRDX6,964
GSR,SOD2,814
GSR,TKT,751
GSTK1,GSTO1,711
GSTO1,PRDX6,957
GUSB,HPRT1,753
GUSB,IDS,762
GUSB,IGF2R,744
GUSB,MPO,728
GYG1,PYGB,954
GYG1,PYGL,847
GYG1,UGP2,956
GYPA,ITGA2B,739
GYPA,NCAM1,729
GYPA,PTPRC,734
GYPA,SLC4A1,999
GYPA,SPTA1,865
GYPA,TFRC,782
H1-4,H4C1,929
H4C1,RUVBL1,862
H4C1,RUVBL2,866
H4C1,WDR77,819
HABP2,HRG,775
HABP2,SERPIND1,809
HABP2,SERPINE1,728
HBD,HP,817
HBD,SLC4A1,832
HEG1,PDCD10,773
HEG1,RAP1B,855
HLA-A,HLA-B,999
HLA-A,HLA-C,998
HLA-A,HLA-DRA,950
HLA-A,PDIA3,993
HLA-A,PSMB8,847
HLA-A,PSMB9,773
HLA-B,HLA-C,998
HLA-B,HLA-DRA,975
HLA-B,HNRNPC,905
HLA-B,PDIA3,955
HLA-B,PSMB8,886
HLA-B,PSMB9,798
HLA-C,HLA-DRA,961
HLA-C,PDIA3,933
HLA-C,PSMB8,781
HLA-DRA,ITGB2,705
HLA-DRA,LCP2,742
HLA-DRA,PTPRC,784
HLA-DRA,TPI1,902
HLA-DRA,VIM,934
HMGB1,HP,760
HMGB1,HSP90AA1,703
HMGB1,HSPA8,724
HMGB1,ITGAV,745
HMGB1,ITGB3,759
HMGB1,LRP1,798
HMGB1,MAPK1,792
HMGB1,MPO,774
HMGB1,PF4,779
HMGB1,PLG,921
HMGB1,PTMA,701
HMGB1,S100A9,759
HMGB1,SAA1,700
HMGB1,SDC1,921
HMGB1,SELP,788
HMGB1,VCAM1,710
HNRNPC,HNRNPK,982
HNRNPC,HSP90AA1,734
HNRNPC,HSP90AB1,729
HNRNPC,PCBP1,961
HNRNPC,PCBP2,914
HNRNPC,PKM,744
HNRNPC,PTGES3,834
HNRNPC,PTMA,798
HNRNPC,YWHAE,702
HNRNPK,HSPA8,791
HNRNPK,HSPA9,758
HNRNPK,PCBP1,989
HNRNPK,PCBP2,941
HNRNPK,PURA,781
HNRNPK,SRC,817
HNRNPK,SUMO2,795
HP,HPR,964
HP,HPX,994
HP,LBP,762
HP,LCN2,711
HP,LRP1,724
HP,MMP9,791
HP,MPO,708
HP,ORM1,973
HP,ORM2,952
HP,PON1,831
HP,SAA1,738
HP,SAA2,751
HP,SERPINA1,961
HP,SERPINA3,873
HP,TTR,871
HPR,LCAT,802
HPR,LPA,809
HPR,PCYOX1,751
HPR,PLTP,827
HPR,PON1,962
HPR,SERPINA1,762
HPRT1,PDE3A,903
HPRT1,PDE5A,903
HPRT1,PGK1,830
HPRT1,PNP,989
HPRT1,PRPS1,718
HPSE,IDS,903
HPSE,SDC1,957
HPX,ITIH4,706
HPX,LRP1,996
HPX,MMP2,874
HPX,MMP9,728
HPX,ORM1,778
HPX,ORM2,817
HPX,PLG,811
HPX,PRG4,858
HPX,SERPINA1,897
HPX,TIMP1,777
HPX,TTR,793
HPX,VTN,739
HRG,ITIH4,770
HRG,KNG1,972
HRG,LPA,778
HRG,PLG,999
HRG,SERPINA1,809
HRG,SERPIND1,867
HRG,SERPINF2,768
HRG,THBS1,786
HRG,VTN,748
HRNR,S100A4,705
HSP90AA1,HSP90AB1,997
HSP90AA1,HSP90B1,950
HSP90AA1,HSPA4,999
HSP90AA1,HSPA5,968
HSP90AA1,HSPA8,999
HSP90AA1,HSPA9,958
HSP90AA1,HSPB1,957
HSP90AA1,HSPD1,963
HSP90AA1,HSPE1,942
HSP90AA1,HYOU1,842
HSP90AA1,ITGB3,722
HSP90AA1,LAMP2,829
HSP90AA1,LRP1,994
HSP90AA1,LYN,809
HSP90AA1,MAPK1,941
HSP90AA1,MAVS,773
HSP90AA1,MMP2,831
HSP90AA1,NRAS,817
HSP90AA1,P4HB,711
HSP90AA1,PARK7,743
HSP90AA1,PDIA3,762
HSP90AA1,PGK1,713
HSP90AA1,PPIF,982
HSP90AA1,PPP2R1A,709
HSP90AA1,PRNP,760
HSP90AA1,PTGES3,999
HSP90AA1,RAB8A,760
HSP90AA1,RHOA,767
HSP90AA1,RUVBL1,938
HSP90AA1,RUVBL2,886
HSP90AA1,SGTA,943
HSP90AA1,SKP1,818
HSP90AA1,SNCA,743
HSP90AA1,SRC,999
HSP90AA1,ST13,997
HSP90AA1,STIP1,999
HSP90AA1,SUGT1,999
HSP90AA1,TCP1,906
HSP90AA1,TPI1,700
HSP90AA1,TSG101,908
HSP90AA1,TUBA1A,744
HSP90AA1,UBE2N,773
HSP90AA1,VCP,933
HSP90AA1,VDAC1,790
HSP90AA1,VIM,701
HSP90AA1,YWHAE,788
HSP90AA1,YWHAQ,763
HSP90AA1,YWHAZ,801
HSP90AB1,HSP90B1,953
HSP90AB1,HSPA4,999
HSP90AB1,HSPA5,977
HSP90AB1,HSPA8,999
HSP90AB1,HSPA9,955
HSP90AB1,HSPB1,952
HSP90AB1,HSPD1,970
HSP90AB1,HSPE1,928
HSP90AB1,HYOU1,848
HSP90AB1,LAMP2,829
HSP90AB1,LRP1,990
HSP90AB1,LYN,714
HSP90AB1,MAPK1,813
HSP90AB1,MAVS,774
HSP90AB1,MMP2,758
HSP90AB1,MYH9,780
HSP90AB1,P4HB,720
HSP90AB1,PARK7,717
HSP90AB1,PCBP1,735
HSP90AB1,PDIA3,851
HSP90AB1,PFDN2,766
HSP90AB1,PFDN6,751
HSP90AB1,PPIF,982
HSP90AB1,PSMA2,761
HSP90AB1,PSMA7,747
HSP90AB1,PTGES3,999
HSP90AB1,RPLP0,762
HSP90AB1,RUVBL1,970
HSP90AB1,RUVBL2,937
HSP90AB1,SGTA,867
HSP90AB1,SKP1,813
HSP90AB1,SRC,995
HSP90AB1,ST13,995
HSP90AB1,STIP1,999
HSP90AB1,SUGT1,998
HSP90AB1,SUMO2,712
HSP90AB1,TCP1,956
HSP90AB1,TSG101,911
HSP90AB1,VCP,906
HSP90AB1,VDAC1,817
HSP90AB1,YWHAE,817
HSP90AB1,YWHAG,700
HSP90AB1,YWHAQ,735
HSP90AB1,YWHAZ,835
HSP90B1,HSPA4,990
HSP90B1,HSPA5,999
HSP90B1,HSPA8,884
HSP90B1,HSPA9,969
HSP90B1,HSPD1,801
HSP90B1,HSPE1,839
HSP90B1,HYOU1,999
HSP90B1,LRP1,996
HSP90B1,MANF,831
HSP90B1,P4HB,983
HSP90B1,PDIA3,985
HSP90B1,PDIA4,998
HSP90B1,PDIA6,990
HSP90B1,PPIB,994
HSP90B1,PRKCSH,816
HSP90B1,PTGES3,780
HSP90B1,SUGT1,793
HSP90B1,VCP,734
HSPA4,HSPA5,915
HSPA4,HSPA8,999
HSPA4,HSPA9,955
HSPA4,HSPB1,992
HSPA4,HSPD1,924
HSPA4,HSPE1,930
HSPA4,LAMP2,790
HSPA4,LRP1,991
HSPA4,OLA1,774
HSPA4,P4HB,848
HSPA4,PARK7,953
HSPA4,PRNP,833
HSPA4,PSMC2,700
HSPA4,PSMD4,703
HSPA4,PTGES3,906
HSPA4,SGTA,988
HSPA4,SKP1,725
HSPA4,SNCA,994
HSPA4,SRC,858
HSPA4,ST13,997
HSPA4,STIP1,999
HSPA4,TCP1,888
HSPA4,TSG101,944
HSPA4,UBA1,722
HSPA4,VCP,867
HSPA5,HSPA8,983
HSPA5,HSPA9,883
HSPA5,HSPB1,801
HSPA5,HSPD1,908
HSPA5,HSPE1,725
HSPA5,HYOU1,999
HSPA5,KNG1,710
HSPA5,KRT8,741
HSPA5,MANF,996
HSPA5,P4HB,996
HSPA5,PDIA3,999
HSPA5,PDIA4,990
HSPA5,PDIA6,995
HSPA5,PPIB,955
HSPA5,PRNP,954
HSPA5,SNCA,947
HSPA5,TCP1,894
HSPA5,TUBA1A,717
HSPA5,TUBB4B,751
HSPA5,TXNDC5,798
HSPA5,VCP,944
HSPA5,VDAC1,813
HSPA5,VDAC2,730
HSPA8,HSPA9,947
HSPA8,HSPB1,988
HSPA8,HSPD1,933
HSPA8,HSPE1,807
HSPA8,HYOU1,746
HSPA8,LAMP2,949
HSPA8,PARK7,794
HSPA8,PDIA3,888
HSPA8,PGK1,755
HSPA8,PLIN3,967
HSPA8,PRDX6,746
HSPA8,PSMA2,717
HSPA8,PTGES3,928
HSPA8,RAB5C,755
HSPA8,RPLP0,728
HSPA8,RUVBL1,781
HSPA8,RUVBL2,768
HSPA8,SGTA,998
HSPA8,SNCA,987
HSPA8,ST13,999
HSPA8,STIP1,999
HSPA8,TCP1,931
HSPA8,TFRC,969
HSPA8,TSG101,922
HSPA8,TUBA1A,900
HSPA8,TUBB,891
HSPA8,TUBB4B,863
HSPA8,VAMP7,707
HSPA8,VCP,920
HSPA8,YWHAE,735
HSPA8,YWHAZ,823
HSPA9,HSPB1,845
HSPA9,HSPD1,999
HSPA9,HSPE1,970
HSPA9,KPNB1,798
HSPA9,PARK7,992
HSPA9,PDIA3,729
HSPA9,PPIF,932
HSPA9,SNCA,720
HSPA9,TCP1,812
HSPA9,UQCRFS1,727
HSPA9,VDAC1,998
HSPB1,MAPK14,910
HSPB1,PLEC,964
HSPB1,SNCA,853
HSPB1,YWHAZ,766
HSPD1,HSPE1,999
HSPD1,PGK1,722
HSPD1,PLEC,731
HSPD1,PLG,792
HSPD1,PRNP,814
HSPD1,STIP1,787
HSPD1,TCP1,958
HSPD1,VDAC1,898
HSPE1,MDH2,761
HSPE1,TCP1,917
HSPE1,TPI1,761
HSPG2,ITGA2,937
HSPG2,ITGB1,947
HSPG2,LAMB1,782
HSPG2,LAMC1,820
HSPG2,LRP1,809
HSPG2,LUM,780
HSPG2,NID1,999
HSPG2,NID2,999
HSPG2,SDC1,966
HSPG2,SDC4,785
HSPG2,SPARC,733
HSPG2,TGFB1,750
HSPG2,THBS1,841
HSPG2,VCAN,805
HSPG2,VTN,797
HYOU1,MANF,726
HYOU1,P4HB,889
HYOU1,PDIA3,877
HYOU1,PDIA4,997
HYOU1,PDIA6,943
HYOU1,PPIB,930
HYOU1,VCP,759
ICAM1,ICAM2,992
ICAM1,ICAM3,964
ICAM1,ITGA2B,938
ICAM1,ITGA5,723
ICAM1,ITGB1,967
ICAM1,ITGB2,999
ICAM1,ITGB3,808
ICAM1,MMP2,751
ICAM1,MMP9,791
ICAM1,MPO,769
ICAM1,MSN,991
ICAM1,NRAS,916
ICAM1,PECAM1,873
ICAM1,PROCR,721
ICAM1,PTPRC,828
ICAM1,SELL,927
ICAM1,SELP,932
ICAM1,SERPINE1,742
ICAM1,SPN,977
ICAM1,TGFB1,730
ICAM1,TIMP1,825
ICAM1,TLN1,742
ICAM1,VCAM1,999
ICAM1,VTN,738
ICAM1,VWF,769
ICAM2,ICAM3,965
ICAM2,ITGB2,999
ICAM2,MSN,901
ICAM2,PECAM1,856
ICAM2,SELP,705
ICAM2,VCAM1,880
ICAM3,ITGB2,999
ICAM3,ITIH4,805
ICAM3,MSN,829
ICAM3,VCAM1,797
IDH1,LDHA,826
IDH1,MDH2,970
IDH1,NDUFS8,779
IDH1,NRAS,777
IDH1,PGD,877
IDH1,PGK1,726
IDH1,TALDO1,727
IDH1,TPI1,704
IGF2R,IGFBP1,755
IGF2R,IGFBP2,702
IGF2R,IGFBP3,743
IGF2R,M6PR,991
IGF2R,PLIN3,986
IGF2R,SNX2,860
IGF2R,TGOLN2,891
IGFALS,IGFBP2,806
IGFALS,IGFBP3,999
IGFALS,IGFBP5,995
IGFALS,IGFBP6,897
IGFBP1,IGFBP3,736
IGFBP1,IGFBP4,972
IGFBP1,IGFBP6,956
IGFBP1,SHBG,700
IGFBP2,IGFBP3,836
IGFBP2,PTPRB,806
IGFBP3,IGFBP5,978
IGFBP3,IGFBP6,777
IGFBP3,MMP2,801
IGFBP3,PLG,874
IGFBP3,VTN,864
IGFBP4,PRG2,819
IGFBP5,IGFBP6,725
IGFBP5,SERPINE1,737
IGFBP5,THBS1,805
IGFBP5,VTN,875
IGHV3-72,PROC,900
IGLL1,JCHAIN,893
IL1RAP,TOLLIP,850
IL6ST,MAPK1,702
ILK,ITGA5,973
ILK,ITGB1,999
ILK,ITGB3,909
ILK,LIMS1,999
ILK,MAPK1,747
ILK,NCK2,896
ILK,PARVB,999
ILK,RHOA,727
ILK,RSU1,991
ILK,RUVBL1,733
ILK,TLN1,996
ILK,TMSB4X,964
ILK,VCL,995
ILK,ZYX,800
INF2,MYH9,711
INHBC,TGFB1,905
IQGAP2,RAC2,935
IQGAP2,RHOG,785
IST1,VPS4A,988
IST1,VPS4B,994
IST1,VTA1,996
ITGA2,ITGA2B,802
ITGA2,ITGA5,962
ITGA2,ITGA6,880
ITGA2,ITGAV,967
ITGA2,ITGB1,999
ITGA2,ITGB2,974
ITGA2,ITGB3,984
ITGA2,LAMA2,768
ITGA2,LAMA4,838
ITGA2,LAMB1,784
ITGA2,LAMB2,719
ITGA2,LAMC1,792
ITGA2,LYN,771
ITGA2,PARVB,700
ITGA2,PTPN6,908
ITGA2,PTPRC,717
ITGA2,SPP1,762
ITGA2,SRC,812
ITGA2,THBS1,870
ITGA2,THBS2,811
ITGA2,THBS3,740
ITGA2,THBS4,747
ITGA2,TLN1,796
ITGA2,TNC,730
ITGA2,TNXB,703
ITGA2,VASP,724
ITGA2,VTN,826
ITGA2,VWF,853
ITGA2B,ITGA5,729
ITGA2B,ITGA6,740
ITGA2B,ITGAV,948
ITGA2B,ITGB1,961
ITGA2B,ITGB2,986
ITGA2B,ITGB3,999
ITGA2B,LAMA2,711
ITGA2B,LAMA4,717
ITGA2B,LAMB2,710
ITGA2B,LAMC1,708
ITGA2B,PARVB,723
ITGA2B,PECAM1,882
ITGA2B,PF4,789
ITGA2B,PF4V1,763
ITGA2B,PTPRC,734
ITGA2B,RAP1B,715
ITGA2B,SELP,965
ITGA2B,SPP1,733
ITGA2B,SRC,959
ITGA2B,SYK,705
ITGA2B,THBS1,940
ITGA2B,THBS2,916
ITGA2B,THBS3,904
ITGA2B,THBS4,905
ITGA2B,TLN1,966
ITGA2B,TREML1,832
ITGA2B,TUBB1,704
ITGA2B,VASP,809
ITGA2B,VTN,999
ITGA2B,VWF,999
ITGA5,ITGA6,808
ITGA5,ITGAV,946
ITGA5,ITGB1,999
ITGA5,ITGB2,993
ITGA5,ITGB3,999
ITGA5,L1CAM,833
ITGA5,LAMA2,783
ITGA5,LAMA4,888
ITGA5,LAMB1,788
ITGA5,LAMB2,793
ITGA5,LAMC1,865
ITGA5,PARVB,707
ITGA5,SKAP2,900
ITGA5,SPP1,868
ITGA5,SRC,949
ITGA5,THBS1,812
ITGA5,THBS2,781
ITGA5,THBS3,827
ITGA5,THBS4,702
ITGA5,TLN1,978
ITGA5,TNC,717
ITGA5,VASP,722
ITGA5,VCAM1,828
ITGA5,VCL,780
ITGA5,VTN,976
ITGA5,VWF,755
ITGA6,ITGAV,885
ITGA6,ITGB1,999
ITGA6,ITGB2,916
ITGA6,ITGB3,915
ITGA6,KRT14,703
ITGA6,LAMA2,861
ITGA6,LAMA4,926
ITGA6,LAMB1,977
ITGA6,LAMB2,707
ITGA6,LAMC1,979
ITGA6,PARVB,704
ITGA6,PLEC,907
ITGA6,SPP1,756
ITGA6,SRC,784
ITGA6,THBS1,848
ITGA6,THBS2,717
ITGA6,THBS3,820
ITGA6,THBS4,701
ITGA6,TLN1,786
ITGA6,VTN,804
ITGA6,VWF,740
ITGAV,ITGB1,999
ITGAV,ITGB2,990
ITGAV,ITGB3,999
ITGAV,LAMA2,773
ITGAV,LAMA4,805
ITGAV,LAMB1,787
ITGAV,LAMB2,750
ITGAV,LAMC1,888
ITGAV,MMP2,835
ITGAV,PARVB,702
ITGAV,PECAM1,886
ITGAV,POSTN,772
ITGAV,RHOA,713
ITGAV,SDC1,924
ITGAV,SPP1,999
ITGAV,SRC,946
ITGAV,TGFB1,994
ITGAV,THBS1,981
ITGAV,THBS2,936
ITGAV,THBS3,934
ITGAV,THBS4,913
ITGAV,TLN1,871
ITGAV,TNC,946
ITGAV,TNXB,910
ITGAV,VASP,707
ITGAV,VCAM1,716
ITGAV,VTN,999
ITGAV,VWF,986
ITGB1,ITGB2,985
ITGB1,ITGB3,987
ITGB1,JAM3,786
ITGB1,L1CAM,909
ITGB1,LAMA2,771
ITGB1,LAMA4,935
ITGB1,LAMB1,974
ITGB1,LAMB2,720
ITGB1,LAMC1,982
ITGB1,LGALS3,931
ITGB1,LYN,754
ITGB1,MCAM,820
ITGB1,MMP2,755
ITGB1,NRP1,716
ITGB1,PARVB,782
ITGB1,PDGFRB,735
ITGB1,PECAM1,828
ITGB1,PRKCB,720
ITGB1,PTPN6,924
ITGB1,PTPRC,913
ITGB1,RAB21,815
ITGB1,RAP1A,952
ITGB1,RAP1B,926
ITGB1,RHOA,839
ITGB1,SKAP2,914
ITGB1,SPP1,996
ITGB1,SRC,986
ITGB1,TFRC,838
ITGB1,TGFB1,885
ITGB1,THBS1,989
ITGB1,THBS2,928
ITGB1,THBS3,915
ITGB1,THBS4,918
ITGB1,TIMP1,753
ITGB1,TLN1,999
ITGB1,TNC,917
ITGB1,TNXB,911
ITGB1,VASP,720
ITGB1,VCAM1,999
ITGB1,VCL,966
ITGB1,VTN,986
ITGB1,VWF,834
ITGB2,ITGB3,973
ITGB2,JAM3,998
ITGB2,LCP1,741
ITGB2,LYN,748
ITGB2,MMP9,705
ITGB2,MPO,841
ITGB2,PECAM1,814
