gene1,gene2,combined_score
COMMD4,LRRC41,511
COMMD4,MCMBP,488
COMMD4,NAE1,536
COMMD4,RBBP5,513
COMMD4,RBBP7,545
COMMD4,RBX1,521
COMMD4,RNF20,499
COMMD4,RNF40,583
COMMD4,RNF7,507
COMMD4,RPS28,486
COMMD4,STMN2,609
COMMD4,UBA3,541
COMMD4,UBE2D3,522
COMMD4,UBE2F,499
COMMD4,UBE2M,516
COMMD4,UBXN7,506
COMMD4,VPS26C,941
COMMD4,VPS29,882
COMMD4,VPS35L,908
COMMD4,WDR5,553
COMMD4,WDR81,463
COMMD5,COMMD6,954
COMMD5,COMMD7,938
COMMD5,COMMD8,962
COMMD5,COMMD9,950
COMMD5,COPS2,416
COMMD5,COPS3,413
COMMD5,COPS4,416
COMMD5,COPS5,488
COMMD5,COPS6,425
COMMD5,COPS7A,425
COMMD5,COPS7B,416
COMMD5,COPS8,416
COMMD5,CUL2,532
COMMD5,CUL3,521
COMMD5,CUL4A,504
COMMD5,CUL4B,506
COMMD5,CUL5,507
COMMD5,CUL7,449
COMMD5,DCAF11,504
COMMD5,DCAF6,499
COMMD5,DCAF7,508
COMMD5,DCAF8,513
COMMD5,DCUN1D1,513
COMMD5,DCUN1D3,507
COMMD5,DCUN1D5,509
COMMD5,DDA1,521
COMMD5,DDB1,507
COMMD5,DDB2,507
COMMD5,DENND10,874
COMMD5,DOCK4,489
COMMD5,ELOB,548
COMMD5,ELOC,607
COMMD5,FAU,967
COMMD5,GAN,507
COMMD5,GPD2,431
COMMD5,GPS1,416
COMMD5,HSPBP1,405
COMMD5,IFI35,481
COMMD5,IMP3,513
COMMD5,KEAP1,509
COMMD5,KLHL22,499
COMMD5,KLHL42,504
COMMD5,LRRC41,504
COMMD5,LSM1,432
COMMD5,MOCS2,532
COMMD5,MRPL1,436
COMMD5,MRPL13,561
COMMD5,MRPL22,455
COMMD5,MRPL24,438
COMMD5,MRPL3,445
COMMD5,MRPL4,413
COMMD5,MRPL55,530
COMMD5,MRPS10,496
COMMD5,MRPS11,494
COMMD5,MRPS15,432
COMMD5,MRPS2,440
COMMD5,MRPS7,441
COMMD5,NAE1,501
COMMD5,PYCR3,614
COMMD5,RAB5A,477
COMMD5,RACK1,484
COMMD5,RBBP5,508
COMMD5,RBBP7,504
COMMD5,RBX1,526
COMMD5,RNF7,536
COMMD5,RPL10,490
COMMD5,RPL10A,480
COMMD5,RPL11,590
COMMD5,RPL13,576
COMMD5,RPL13A,482
COMMD5,RPL14,578
COMMD5,RPL15,577
COMMD5,RPL17,487
COMMD5,RPL18,579
COMMD5,RPL18A,607
COMMD5,RPL19,577
COMMD5,RPL21,583
COMMD5,RPL22,473
COMMD5,RPL23,577
COMMD5,RPL23A,577
COMMD5,RPL24,579
COMMD5,RPL26,484
COMMD5,RPL26L1,491
COMMD5,RPL27,492
COMMD5,RPL27A,527
COMMD5,RPL28,577
COMMD5,RPL29,550
COMMD5,RPL3,505
COMMD5,RPL30,578
COMMD5,RPL31,579
COMMD5,RPL34,550
COMMD5,RPL35,576
COMMD5,RPL35A,579
COMMD5,RPL36,600
COMMD5,RPL36AL,419
COMMD5,RPL37A,587
COMMD5,RPL38,591
COMMD5,RPL4,577
COMMD5,RPL5,577
COMMD5,RPL6,577
COMMD5,RPL7,424
COMMD5,RPL7A,483
COMMD5,RPL7L1,420
COMMD5,RPL8,743
COMMD5,RPS10,472
COMMD5,RPS11,577
COMMD5,RPS12,484
COMMD5,RPS13,483
COMMD5,RPS14,498
COMMD5,RPS15,579
COMMD5,RPS16,615
COMMD5,RPS18,577
COMMD5,RPS19,573
COMMD5,RPS2,584
COMMD5,RPS20,582
COMMD5,RPS21,583
COMMD5,RPS23,584
COMMD5,RPS24,577
COMMD5,RPS25,579
COMMD5,RPS26,577
COMMD5,RPS27,526
COMMD5,RPS27L,480
COMMD5,RPS28,589
COMMD5,RPS29,483
COMMD5,RPS3,598
COMMD5,RPS3A,578
COMMD5,RPS4X,434
COMMD5,RPS4Y1,426
COMMD5,RPS5,465
COMMD5,RPS6,585
COMMD5,RPS7,719
COMMD5,RPS8,615
COMMD5,RPS9,578
COMMD5,RPSA,522
COMMD5,SGPL1,437
COMMD5,SNX11,515
COMMD5,STMN2,448
COMMD5,UBA3,503
COMMD5,UBE2D3,542
COMMD5,UBE2F,515
COMMD5,UBE2M,519
COMMD5,UBXN7,506
COMMD5,VPS26C,737
COMMD5,VPS29,847
COMMD5,VPS35L,700
COMMD5,WDR5,509
COMMD6,COMMD7,955
COMMD6,COMMD8,955
COMMD6,COMMD9,999
COMMD6,COPS2,503
COMMD6,COPS3,491
COMMD6,COPS4,441
COMMD6,COPS5,437
COMMD6,COPS6,499
COMMD6,COPS7A,421
COMMD6,COPS7B,426
COMMD6,COPS8,452
COMMD6,COX7C,435
COMMD6,CUL2,716
COMMD6,CUL3,517
COMMD6,CUL4A,507
COMMD6,CUL4B,508
COMMD6,CUL5,510
COMMD6,DCAF11,504
COMMD6,DCAF6,499
COMMD6,DCAF7,508
COMMD6,DCAF8,513
COMMD6,DCUN1D1,532
COMMD6,DCUN1D3,500
COMMD6,DCUN1D5,511
COMMD6,DDA1,517
COMMD6,DDB1,517
COMMD6,DDB2,508
COMMD6,DENND10,877
COMMD6,ELOB,550
COMMD6,ELOC,589
COMMD6,GAN,507
COMMD6,GPS1,435
COMMD6,HINT1,430
COMMD6,KEAP1,507
COMMD6,KLHL22,499
COMMD6,KLHL42,501
COMMD6,LRRC41,504
COMMD6,NAE1,508
COMMD6,RBBP5,517
COMMD6,RBBP7,506
COMMD6,RBX1,556
COMMD6,RELA,718
COMMD6,RNF7,526
COMMD6,RPL17,444
COMMD6,RPL27,418
COMMD6,RPL31,593
COMMD6,RPL35A,448
COMMD6,RPL9,412
COMMD6,RPS17,485
COMMD6,RPS29,448
COMMD6,RPS3A,426
COMMD6,SNX17,467
COMMD6,STMN2,605
COMMD6,TBC1D4,500
COMMD6,TMA7,450
COMMD6,UBA3,506
COMMD6,UBE2D3,501
COMMD6,UBE2F,543
COMMD6,UBE2M,513
COMMD6,UBXN7,504
COMMD6,UCHL1,530
COMMD6,UCHL3,835
COMMD6,VPS26C,926
COMMD6,VPS29,881
COMMD6,VPS33B,675
COMMD6,VPS35L,950
COMMD6,WDR5,510
COMMD7,COMMD8,954
COMMD7,COMMD9,866
COMMD7,COPS2,435
COMMD7,COPS3,424
COMMD7,COPS4,426
COMMD7,COPS5,426
COMMD7,COPS6,436
COMMD7,COPS7A,411
COMMD7,COPS7B,426
COMMD7,COPS8,421
COMMD7,CUL2,548
COMMD7,CUL3,508
COMMD7,CUL4A,507
COMMD7,CUL4B,508
COMMD7,CUL5,504
COMMD7,DCAF11,506
COMMD7,DCAF6,499
COMMD7,DCAF7,509
COMMD7,DCAF8,517
COMMD7,DCP1A,700
COMMD7,DCUN1D1,516
COMMD7,DCUN1D3,499
COMMD7,DCUN1D5,507
COMMD7,DDA1,558
COMMD7,DDB1,508
COMMD7,DDB2,507
COMMD7,DENND10,827
COMMD7,ELOB,520
COMMD7,ELOC,529
COMMD7,GAN,509
COMMD7,GPS1,425
COMMD7,IARS1,842
COMMD7,KEAP1,513
COMMD7,KLHL22,506
COMMD7,KLHL42,507
COMMD7,LRRC41,506
COMMD7,LRRFIP1,456
COMMD7,MAPRE1,547
COMMD7,NAE1,504
COMMD7,NFKB1,418
COMMD7,RBBP5,513
COMMD7,RBBP7,507
COMMD7,RBX1,513
COMMD7,RELA,400
COMMD7,RNF7,509
COMMD7,STMN2,613
COMMD7,UBA3,504
COMMD7,UBE2D3,499
COMMD7,UBE2F,537
COMMD7,UBE2M,533
COMMD7,UBXN7,507
COMMD7,UPF1,659
COMMD7,VPS26C,691
COMMD7,VPS29,848
COMMD7,WDR5,513
COMMD8,COMMD9,955
COMMD8,COPS2,555
COMMD8,COPS3,416
COMMD8,COPS4,533
COMMD8,COPS5,481
COMMD8,COPS6,440
COMMD8,COPS7A,427
COMMD8,COPS7B,418
COMMD8,COPS8,441
COMMD8,CUL2,607
COMMD8,CUL3,678
COMMD8,CUL4A,534
COMMD8,CUL4B,576
COMMD8,CUL5,592
COMMD8,DCAF11,526
COMMD8,DCAF6,511
COMMD8,DCAF7,504
COMMD8,DCAF8,511
COMMD8,DCUN1D1,534
COMMD8,DCUN1D3,522
COMMD8,DCUN1D5,566
COMMD8,DDA1,524
COMMD8,DDB1,562
COMMD8,DDB2,518
COMMD8,DENND10,827
COMMD8,ELOB,521
COMMD8,ELOC,556
COMMD8,ETFDH,430
COMMD8,GAN,507
COMMD8,GPS1,416
COMMD8,KEAP1,510
COMMD8,KLHL22,503
COMMD8,KLHL42,507
COMMD8,LRRC41,504
COMMD8,NAE1,544
COMMD8,NDUFB3,463
COMMD8,NDUFS1,431
COMMD8,NFKB1,401
COMMD8,OCIAD2,479
COMMD8,PDCD10,433
COMMD8,RBBP5,549
COMMD8,RBBP7,564
COMMD8,RBX1,577
COMMD8,RNF7,558
COMMD8,STMN2,532
COMMD8,SYNPO2,427
COMMD8,TPRKB,410
COMMD8,TXNDC9,448
COMMD8,UBA3,628
COMMD8,UBE2D3,530
COMMD8,UBE2F,507
COMMD8,UBE2M,508
COMMD8,UBXN7,523
COMMD8,VPS26C,845
COMMD8,VPS29,814
COMMD8,VPS35L,793
COMMD8,WDR5,533
COMMD9,COPS2,426
COMMD9,COPS3,436
COMMD9,COPS4,460
COMMD9,COPS5,426
COMMD9,COPS6,476
COMMD9,COPS7A,435
COMMD9,COPS7B,436
COMMD9,COPS8,428
COMMD9,CUL2,521
COMMD9,CUL3,511
COMMD9,CUL4A,511
COMMD9,CUL4B,509
COMMD9,CUL5,538
COMMD9,DCAF11,501
COMMD9,DCAF6,504
COMMD9,DCAF7,522
COMMD9,DCAF8,509
COMMD9,DCUN1D1,521
COMMD9,DCUN1D3,499
COMMD9,DCUN1D5,504
COMMD9,DDA1,513
COMMD9,DDB1,552
COMMD9,DDB2,507
COMMD9,DENND10,853
COMMD9,EIF3M,417
COMMD9,ELOB,587
COMMD9,ELOC,563
COMMD9,FIBP,442
COMMD9,GAN,504
COMMD9,GEMIN5,461
COMMD9,GPS1,426
COMMD9,KEAP1,504
COMMD9,KLHL22,499
COMMD9,KLHL42,499
COMMD9,LRRC41,509
COMMD9,MRPS11,447
COMMD9,NAE1,509
COMMD9,NOL6,404
COMMD9,RBBP5,518
COMMD9,RBBP7,521
COMMD9,RBX1,557
COMMD9,RNF7,544
COMMD9,STMN2,603
COMMD9,TCP11L1,520
COMMD9,TRAF6,541
COMMD9,TRMT11,492
COMMD9,UBA3,509
COMMD9,UBE2D3,504
COMMD9,UBE2F,526
COMMD9,UBE2M,517
COMMD9,UBXN7,504
COMMD9,VPS26C,817
COMMD9,VPS29,926
COMMD9,VPS35,520
COMMD9,VPS35L,692
COMMD9,WASHC3,411
COMMD9,WDR5,508
COMP,CRP,623
COMP,CTSK,437
COMP,DCN,830
COMP,ECM1,544
COMP,ELN,527
COMP,FGG,436
COMP,FMOD,846
COMP,FN1,958
COMP,FNDC1,421
COMP,HAPLN1,707
COMP,HSP90B1,403
COMP,HSPA5,463
COMP,HSPG2,438
COMP,IGFBP3,493
COMP,ITGA1,720
COMP,ITGA11,769
COMP,ITGA2,720
COMP,ITGA2B,902
COMP,ITGA3,912
COMP,ITGA4,678
COMP,ITGA5,710
COMP,ITGA6,683
COMP,ITGA7,666
COMP,ITGA8,694
COMP,ITGA9,671
COMP,ITGAV,911
COMP,ITGB1,923
COMP,ITGB3,945
COMP,ITGB4,687
COMP,ITGB5,681
COMP,ITGB6,683
COMP,ITGBL1,437
COMP,ITIH4,441
COMP,LGALS3,483
COMP,LGALS9,558
COMP,LRG1,449
COMP,LUM,586
COMP,MGAT5,484
COMP,MGP,418
COMP,MMP1,469
COMP,MMP2,554
COMP,MMP9,445
COMP,MTX1,644
COMP,OMD,529
COMP,P4HB,402
COMP,PDIA4,403
COMP,POSTN,501
COMP,PPP1CB,463
COMP,PRELP,558
COMP,PRG4,719
COMP,PTK2,685
COMP,RETN,422
COMP,SCARB1,533
COMP,SCARB2,545
COMP,SDC1,911
COMP,SDC4,918
COMP,SDF4,447
COMP,SFRP2,428
COMP,SFRP4,499
COMP,SPARC,404
COMP,SPP1,432
COMP,STIM1,483
COMP,TAGLN,606
COMP,TAGLN3,547
COMP,TGFB1,650
COMP,THBS1,449
COMP,THBS3,660
COMP,THBS4,856
COMP,TNC,426
COMP,TNFRSF11B,435
COMP,TTR,468
COMP,VWF,494
COMT,COMTD1,480
COMT,CRKL,457
COMT,CTNNB1,450
COMT,CYP1B1,971
COMT,DBH,979
COMT,DHRS11,457
COMT,DTNBP1,820
COMT,FAAH,447
COMT,FKBP5,621
COMT,G6PD,502
COMT,GP1BB,545
COMT,GPX3,548
COMT,GPX7,548
COMT,GPX8,548
COMT,GSTM1,523
COMT,GSTO1,519
COMT,H6PD,534
COMT,HNMT,448
COMT,ITGB1,410
COMT,ITGB2,433
COMT,ITGB3,403
COMT,MAOA,996
COMT,MAOB,996
COMT,MAPT,427
COMT,MAT2A,595
COMT,MME,489
COMT,MRPL40,409
COMT,MTHFR,791
COMT,MTR,436
COMT,NR3C1,558
COMT,PARK7,402
COMT,PGD,672
COMT,PLD3,410
COMT,PPIG,704
COMT,PPP3CC,583
COMT,PRSS57,403
COMT,RANBP1,544
COMT,SCARB1,460
COMT,SCARB2,434
COMT,SDHA,453
COMT,SERPINE1,474
COMT,SLC25A1,580
COMT,SNCA,575
COMT,SNRNP70,443
COMT,SOD2,405
COMT,SULT1A1,604
COMT,TANGO2,435
COMT,TPMT,815
COMT,TXNRD2,806
COMT,TYMP,590
COMT,UFD1,431
COMTD1,DNAJC1,513
COMTD1,DUS2,551
COMTD1,G6PD,433
COMTD1,H6PD,459
COMTD1,IARS1,420
COMTD1,MAT2A,515
COMTD1,NHP2,424
COMTD1,PAXBP1,489
COMTD1,PGD,409
COMTD1,PHKA1,422
COMTD1,RARS1,410
COMTD1,TOMM5,409
COMTD1,TYMP,585
COPA,COPB1,999
COPA,COPB2,999
COPA,COPE,999
COPA,COPG1,998
COPA,COPG2,996
COPA,COPS3,439
COPA,COPZ1,999
COPA,COPZ2,992
COPA,DDB1,469
COPA,DDOST,586
COPA,DIPK2A,900
COPA,EDEM3,493
COPA,ERGIC2,484
COPA,GBF1,789
COPA,GOLPH3,849
COPA,GOLPH3L,478
COPA,GOSR1,574
COPA,GOSR2,648
COPA,HEATR1,442
COPA,HECTD1,554
COPA,KDELR1,702
COPA,KDELR2,670
COPA,KDELR3,646
COPA,LMAN1,402
COPA,MRPL15,456
COPA,NAPA,557
COPA,NAPB,517
COPA,NAPG,504
COPA,NBAS,663
COPA,NSF,704
COPA,NUDCD1,745
COPA,OBSL1,412
COPA,PREB,408
COPA,RAB1A,637
COPA,RAB1B,593
COPA,RER1,484
COPA,RPN1,412
COPA,SAR1A,451
COPA,SCFD1,523
COPA,SCYL1,955
COPA,SEC13,657
COPA,SEC22B,622
COPA,SEC23A,688
COPA,SEC23B,688
COPA,SEC24A,438
COPA,SEC24B,594
COPA,SEC24C,627
COPA,SEC31A,704
COPA,SEC61A1,412
COPA,SEC61B,633
COPA,SF3B1,599
COPA,SND1,433
COPA,SNRNP70,415
COPA,SRP68,408
COPA,STT3A,527
COPA,STT3B,411
COPA,STX18,698
COPA,STX5,700
COPA,SUPT5H,404
COPA,SURF4,813
COPA,TGOLN2,435
COPA,TMED10,910
COPA,TMED2,640
COPA,TMED3,725
COPA,TMED9,657
COPA,TRAPPC9,572
COPA,TRIP10,441
COPA,USE1,555
COPA,USO1,580
COPA,VPS53,449
COPA,WBP2,410
COPA,YKT6,586
COPA,ZW10,865
COPB1,COPB2,999
COPB1,COPE,999
COPB1,COPG1,999
COPB1,COPG2,998
COPB1,COPZ1,999
COPB1,COPZ2,977
COPB1,CUTC,403
COPB1,CYTH1,543
COPB1,CYTH3,483
COPB1,DAD1,416
COPB1,DDHD2,481
COPB1,DIPK2A,759
COPB1,DYNC1H1,408
COPB1,DYNC1LI1,519
COPB1,DYNLL1,525
COPB1,EDEM3,527
COPB1,EEA1,494
COPB1,ELAVL1,513
COPB1,EPRS1,463
COPB1,ERGIC2,618
COPB1,ERP44,481
COPB1,EXOC2,408
COPB1,GALNT5,424
COPB1,GBF1,841
COPB1,GGA2,451
COPB1,GGA3,411
COPB1,GNAI3,455
COPB1,GOLGA1,550
COPB1,GOLGA2,800
COPB1,GOLGA3,690
COPB1,GOLGA4,456
COPB1,GOLGA5,636
COPB1,GOLGB1,694
COPB1,GOLIM4,485
COPB1,GOLPH3,922
COPB1,GOLPH3L,405
COPB1,GORASP1,593
COPB1,GORASP2,592
COPB1,GOSR1,797
COPB1,GOSR2,853
COPB1,GTPBP4,420
COPB1,HSD17B12,469
COPB1,HSP90B1,438
COPB1,HSPA5,434
COPB1,INPP5B,426
COPB1,KDELR1,961
COPB1,KDELR2,921
COPB1,KDELR3,673
COPB1,KPNA3,502
COPB1,KPNA4,467
COPB1,LAMP1,471
COPB1,LAMP2,444
COPB1,LMAN1,920
COPB1,MAN2A1,532
COPB1,MAN2A2,464
COPB1,MIA3,423
COPB1,MRPL15,492
COPB1,NAPA,641
COPB1,NAPB,530
COPB1,NAPG,570
COPB1,NBAS,596
COPB1,NOLC1,454
COPB1,NPTN,448
COPB1,NRBF2,420
COPB1,NSF,655
COPB1,NUDCD1,710
COPB1,OAT,456
COPB1,OCRL,546
COPB1,OTUB1,431
COPB1,PC,439
COPB1,PIEZO1,608
COPB1,POLR2G,531
COPB1,PRKCI,515
COPB1,PRRC1,415
COPB1,PRSS57,481
COPB1,PSMA1,536
COPB1,PSMC2,443
COPB1,RAB18,419
COPB1,RAB1A,811
COPB1,RAB1B,876
COPB1,RAB2A,494
COPB1,RAB5A,619
COPB1,RAB6A,482
COPB1,RABIF,445
COPB1,RACK1,502
COPB1,RER1,528
COPB1,RRAGC,452
COPB1,RRAS2,489
COPB1,SAR1A,515
COPB1,SCFD1,729
COPB1,SCIN,412
COPB1,SCYL1,899
COPB1,SEC13,825
COPB1,SEC16A,459
COPB1,SEC22B,781
COPB1,SEC23A,607
COPB1,SEC23B,638
COPB1,SEC23IP,653
COPB1,SEC24A,724
COPB1,SEC24B,763
COPB1,SEC24C,714
COPB1,SEC24D,659
COPB1,SEC31A,678
COPB1,SEC61A1,499
COPB1,SEC61B,698
COPB1,SEC63,526
COPB1,SPG21,436
COPB1,SPTB,544
COPB1,SPTBN1,512
COPB1,SPTLC1,438
COPB1,SRP54,681
COPB1,SRPRA,444
COPB1,SSR1,466
COPB1,STT3A,579
COPB1,STT3B,551
COPB1,STX18,741
COPB1,STX5,843
COPB1,STX6,430
COPB1,SUN2,510
COPB1,SURF4,613
COPB1,SYNE2,425
COPB1,TGOLN2,806
COPB1,TMED10,909
COPB1,TMED2,681
COPB1,TMED3,757
COPB1,TMED9,733
COPB1,TPI1,409
COPB1,TRIP11,417
COPB1,TSNAX,512
COPB1,UFL1,458
COPB1,USE1,562
COPB1,USO1,869
COPB1,USP5,485
COPB1,VAPA,448
COPB1,YIPF5,443
COPB1,YKT6,625
COPB1,ZW10,763
COPB2,COPE,999
COPB2,COPG1,999
COPB2,COPG2,999
COPB2,COPZ1,999
COPB2,COPZ2,992
COPB2,DDB1,494
COPB2,DIPK2A,900
COPB2,DOCK7,473
COPB2,EDEM3,506
COPB2,EEF1G,776
COPB2,EPRS1,967
COPB2,GALT,510
COPB2,GBF1,646
COPB2,GGA1,484
COPB2,GOLGA5,459
COPB2,GOLGB1,482
COPB2,GOLPH3,748
COPB2,GOLPH3L,411
COPB2,GOSR1,629
COPB2,GOSR2,731
COPB2,HDLBP,402
COPB2,HSP90B1,453
COPB2,HUWE1,417
COPB2,KDELR1,723
COPB2,KDELR2,717
COPB2,KDELR3,668
COPB2,LMAN1,739
COPB2,MAN2A1,859
COPB2,MRPS22,808
COPB2,MYO6,419
COPB2,NAPA,562
COPB2,NAPB,515
COPB2,NAPG,544
COPB2,NBAS,734
COPB2,NFKB1,638
COPB2,NSF,822
COPB2,PABPC4,465
COPB2,PDIA4,514
COPB2,PDIA6,429
COPB2,PREB,403
COPB2,PSMA5,402
COPB2,PSMD14,447
COPB2,RAB1A,683
COPB2,RAB1B,641
COPB2,RACK1,419
COPB2,RER1,596
COPB2,SAR1B,432
COPB2,SCFD1,691
COPB2,SCYL1,948
COPB2,SEC13,749
COPB2,SEC16A,482
COPB2,SEC22B,786
COPB2,SEC23A,525
COPB2,SEC23B,622
COPB2,SEC23IP,616
COPB2,SEC24A,473
COPB2,SEC24B,581
COPB2,SEC24C,510
COPB2,SEC24D,486
COPB2,SEC31A,637
COPB2,SSR1,431
COPB2,STT3A,413
COPB2,STX18,692
COPB2,STX5,650
COPB2,SURF4,702
COPB2,TCP1,626
COPB2,TFG,403
COPB2,TGOLN2,438
COPB2,TMED10,932
COPB2,TMED2,675
COPB2,TMED3,745
COPB2,TMED9,709
COPB2,TRIP10,421
COPB2,TUBB4B,590
COPB2,UBA1,482
COPB2,USE1,506
COPB2,USO1,726
COPB2,VCP,455
COPB2,YKT6,643
COPB2,YWHAB,474
COPB2,YWHAE,598
COPB2,YWHAQ,450
COPB2,ZW10,810
COPE,COPG1,996
COPE,COPG2,988
COPE,COPZ1,999
COPE,COPZ2,981
COPE,DDOST,495
COPE,DIPK2A,720
COPE,DLD,408
COPE,EDF1,469
COPE,ERGIC2,570
COPE,ERGIC3,591
COPE,GBF1,654
COPE,GOLGA2,418
COPE,GOLGA5,433
COPE,GOLPH3,620
COPE,GOSR1,710
COPE,GOSR2,735
COPE,GTPBP4,422
COPE,HSPA5,402
COPE,KDELR1,714
COPE,KDELR2,634
COPE,KDELR3,614
COPE,LMAN1,498
COPE,MRPL4,425
COPE,MYDGF,644
COPE,NAPA,693
COPE,NAPB,527
COPE,NAPG,504
COPE,NBAS,637
COPE,NDUFS7,564
COPE,NDUFV1,580
COPE,NSF,671
COPE,P4HB,436
COPE,PPIB,422
COPE,PPP1CA,495
COPE,PREB,547
COPE,PSMA1,473
COPE,PSMA2,414
COPE,PSMA6,531
COPE,PSMA7,532
COPE,PSMD2,405
COPE,PYCR3,480
COPE,RAB1A,596
COPE,RAB1B,636
COPE,RABAC1,553
COPE,RER1,636
COPE,SCYL1,906
COPE,SEC13,912
COPE,SEC16A,466
COPE,SEC22B,664
COPE,SEC24B,467
COPE,SEC31A,479
COPE,SEC61B,471
COPE,SF3B2,485
COPE,SF3B5,539
COPE,STX18,628
COPE,STX5,776
COPE,SURF4,609
COPE,TCP1,548
COPE,TMED10,763
COPE,TMED2,565
COPE,TMED3,752
COPE,TMED9,662
COPE,TUBB,444
COPE,TUBB4B,488
COPE,USE1,561
COPE,USO1,653
COPE,YKT6,719
COPE,ZW10,727
COPG1,COPG2,977
COPG1,COPZ1,998
COPG1,COPZ2,991
COPG1,CSE1L,434
COPG1,DHRS7,446
COPG1,DHX9,408
COPG1,DIPK2A,720
COPG1,EEF2,461
COPG1,ERGIC2,435
COPG1,GBF1,897
COPG1,GOLPH3,420
COPG1,GOSR1,623
COPG1,GOSR2,714
COPG1,HSPA5,444
COPG1,HUWE1,430
COPG1,IPO4,420
COPG1,KDELR1,632
COPG1,KDELR2,693
COPG1,KDELR3,648
COPG1,NAPA,566
COPG1,NAPB,540
COPG1,NAPG,504
COPG1,NBAS,551
COPG1,NOLC1,426
COPG1,NPM1,471
COPG1,NSF,601
COPG1,NUDCD1,688
COPG1,PDIA6,407
COPG1,PPP2R1A,429
COPG1,PRPF8,540
COPG1,RAB1A,713
COPG1,RAB1B,670
COPG1,RPL5,499
COPG1,RPL7,425
COPG1,RPN1,591
COPG1,RPS9,497
COPG1,SCFD1,436
COPG1,SCYL1,893
COPG1,SEC13,669
COPG1,SEC22B,732
COPG1,SEC23A,546
COPG1,SEC23B,562
COPG1,SEC23IP,412
COPG1,SEC24C,831
COPG1,SEC31A,556
COPG1,SEC61A1,528
COPG1,SEC61B,724
COPG1,SF3B2,529
COPG1,SND1,664
COPG1,SRPRA,460
COPG1,STT3A,519
COPG1,STX18,556
COPG1,STX5,639
COPG1,SURF4,583
COPG1,TM9SF4,533
COPG1,TMED10,914
COPG1,TMED2,629
COPG1,TMED3,727
COPG1,TMED9,667
COPG1,UBAP2L,446
COPG1,USE1,504
COPG1,USO1,596
COPG1,XPOT,474
COPG1,YKT6,641
COPG1,ZFPL1,416
COPG1,ZW10,595
COPG2,COPZ1,997
COPG2,COPZ2,982
COPG2,CTPS2,629
COPG2,DIPK2A,900
COPG2,GBF1,754
COPG2,GOLPH3,422
COPG2,GOSR1,617
COPG2,GOSR2,653
COPG2,IGF1R,437
COPG2,IGF2R,408
COPG2,ILVBL,546
COPG2,KDELR1,569
COPG2,KDELR2,604
COPG2,KDELR3,562
COPG2,LRRK2,510
COPG2,MCFD2,481
COPG2,NAPA,547
COPG2,NAPB,544
COPG2,NAPG,513
COPG2,NBAS,636
COPG2,NSF,599
COPG2,NUDCD1,786
COPG2,RAB1A,599
COPG2,RAB1B,580
COPG2,RCN1,499
COPG2,SAR1A,427
COPG2,SCFD1,427
COPG2,SCYL1,965
COPG2,SEC13,440
COPG2,SEC22B,669
COPG2,SEC23B,424
COPG2,SEC61B,686
COPG2,SGCE,536
COPG2,STX18,588
COPG2,STX5,610
COPG2,SURF4,597
COPG2,TGM1,424
COPG2,TMED10,830
COPG2,TMED2,601
COPG2,TMED3,727
COPG2,TMED9,527
COPG2,TMEM209,426
COPG2,TRAPPC9,487
COPG2,UBE2R2,461
COPG2,USE1,507
COPG2,USO1,576
COPG2,YKT6,592
COPG2,ZW10,598
COPS2,COPS3,999
COPS2,COPS4,999
COPS2,COPS5,999
COPS2,COPS6,999
COPS2,COPS7A,999
COPS2,COPS7B,999
COPS2,COPS8,999
COPS2,CRBN,804
COPS2,CSNK2A1,542
COPS2,CUL1,910
COPS2,CUL2,989
COPS2,CUL3,932
COPS2,CUL4A,988
COPS2,CUL4B,945
COPS2,CUL5,607
COPS2,DCAF11,868
COPS2,DCAF6,546
COPS2,DCAF7,408
COPS2,DCAF8,526
COPS2,DCUN1D1,726
COPS2,DCUN1D5,566
COPS2,DDA1,575
COPS2,DDB1,944
COPS2,DDB2,969
COPS2,DENR,646
COPS2,EIF3F,525
COPS2,ELOB,836
COPS2,ELOC,832
COPS2,ERCC2,506
COPS2,ERCC3,644
COPS2,FBXO3,419
COPS2,FBXO7,510
COPS2,FXR1,451
COPS2,GPS1,999
COPS2,GRB2,902
COPS2,HMGN1,522
COPS2,JUN,592
COPS2,KPNA3,585
COPS2,MNAT1,565
COPS2,MRPS27,435
COPS2,NAA50,446
COPS2,NCOR1,487
COPS2,NIF3L1,780
COPS2,NMD3,431
COPS2,NPM1,427
COPS2,PLCG1,912
COPS2,POLR2A,552
COPS2,POLR2B,595
COPS2,POLR2C,559
COPS2,POLR2D,507
COPS2,POLR2E,548
COPS2,POLR2F,499
COPS2,POLR2G,508
COPS2,POLR2H,511
COPS2,POLR2I,532
COPS2,POLR2J,547
COPS2,POLR2L,517
COPS2,PPP4R2,432
COPS2,PPP6C,414
COPS2,PSMA6,574
COPS2,PSMC1,623
COPS2,PSMC3,504
COPS2,PSMC4,508
COPS2,PSMC5,414
COPS2,PSMC6,773
COPS2,PSMD11,517
COPS2,PSMD12,550
COPS2,PSMD14,601
COPS2,PSMD7,534
COPS2,RAD23A,551
COPS2,RAD23B,580
COPS2,RBBP5,413
COPS2,RBBP7,501
COPS2,RBX1,990
COPS2,RPRD1B,420
COPS2,RUVBL1,484
COPS2,RXRA,411
COPS2,SIN3A,523
COPS2,STAMBP,517
COPS2,STON1,499
COPS2,STON2,499
COPS2,TCEA1,555
